,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
10,ACE1301-002,ACE1301,2,정보사회와컴퓨터,1,3.0,교양필수,[  0 896   0   0 112   0   0],원종구,절대평가, 
18,ACE1301-010,ACE1301,10,정보사회와컴퓨터,전체,3.0,교양필수,[  0   0   0   0 126   0   0],이윤정,절대평가, 
19,ACE1302-001,ACE1302,1,컴퓨터프로그래밍,1,3.0,교양필수,[  0   0   0   0 510   0   0],윤정희,절대평가, 
29,ACE1312-002,ACE1312,2,이산수학,1,3.0,교양필수,[1008    0    0    0 1008    0    0],마명걸,상대평가,"영어,English"
32,ACE2101-002,ACE2101,2,공업수학 1,2,3.0,교양필수,[   0 1008    0    0 1008    0    0],전상표,상대평가,선수
46,ACE2101-016,ACE2101,16,공업수학 1,2,3.0,교양필수,[  0   0   0   0 126   0   0],박국동,상대평가,선수
63,ACE2104-004,ACE2104,4,통계학,2,3.0,교양필수,[     0      0 458864      0 458864      0      0],우화형,상대평가, 
88,AIE2001-001,AIE2001,1,자료구조,2,4.0,전공필수,[14  0 14  0 30  0  0],김병형,절대평가, 
151,ARC3304-001,ARC3304,1,건축재료,3,3.0,전공필수,[  0   0   0   0 126   0   0],정혜진,상대평가, 
164,ARC4307-001,ARC4307,1,친환경건축,4,3.0,전공필수,[   0    0    0    0 1008    0    0],"박지영,김형섭",상대평가, 
167,ARE1403-001,ARE1403,1,건축공학개론,1,3.0,전공필수,[  0   0   0   0 126   0   0],"김영석,정성훈,김의종,조재완,김창혁",상대평가, 
172,ARE2303-001,ARE2303,1,건축일반구조 및 재료,2,3.0,전공선택,[  0   0   0   0 126   0   0],조영호,상대평가, 
188,ARS1113-001,ARS1113,1,영화와 대중문화,전체,3.0,교양필수,[   0    0    0    0 1008    0    0],임택,상대평가, 
285,BTE3110-003,BTE3110,3,생물공학실험 1,3,2.0,전공필수,[  0   0   0   0 510   0   0],임현규,절대평가,선수
298,BUS2101-003,BUS2101,3,재무관리,전체,3.0,전공필수,[   0    0 7168    0  112    0    0],정진영,상대평가, 
339,BUS3101-002,BUS3101,2,투자론,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],유전무,상대평가, 
366,BUS3804-001,BUS3804,1,비즈니스모델혁신사례,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],김현주,상대평가, 
369,BUS3905-001,BUS3905,1,항공 및 여행사 경영론,전체,3.0,전공선택,[  0   0   0   0 126   0   0],정숙엽,상대평가, 
377,BUS4504-001,BUS4504,1,4.0시대의 마케팅 전략,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],윤경희,상대평가, 
389,CBA1102-007,CBA1102,7,경영학원론,1,3.0,교양필수,[  0   0   0   0 126   0   0],김칭우,상대평가, 
402,CBA1104-005,CBA1104,5,통계학,전체,3.0,교양필수,[  0   0   0   0 126   0   0],현기순,상대평가, 
414,CBA1106-007,CBA1106,7,회계원론,전체,3.0,교양필수,[  0   0   0   0 126   0   0],김희주,상대평가, 
429,CCA2001-001,CCA2001,1,빅데이터분석과 시각화,전체,3.0,전공선택,[  0   0   0   0 126   0   0],김진수,상대평가, 
446,CCM2315-001,CCM2315,1,영상콘텐츠 제작 실습,3,3.0,전공선택,[   0    0    0    0 4080    0    0],"한재연,정우람",절대평가, 
448,CCM2323-001,CCM2323,1,매체 스토리텔링 분석,3,3.0,전공선택,[  0   0   0   0 126   0   0],백태현,상대평가, 
456,CCM3410-001,CCM3410,1,문화마케팅기획실습,3,3.0,전공선택,[  0   0   0   0 126   0   0],송기란,상대평가, 
484,CDN2126-003,CDN2126,3,디자인세미나,2,3.0,전공선택,[   0    0    0    0 1008    0    0],김나운,상대평가, 
487,CDN2220-003,CDN2220,3,캐릭터디자인,2,3.0,전공선택,[  0   0   0   0 126   0   0],박재옥,절대평가, 
493,CDN2501-001,CDN2501,1,AR/VR 디자인,3,3.0,전공선택,[  0   0   0   0 126   0   0],박조이,절대평가, 
537,CHE3202-005,CHE3202,5,화학공학실험,3,2.0,전공필수,[  0   0   0   0 510   0   0],양승재,절대평가, 
548,CHE3300-001,CHE3300,1,공업화학실험,3,2.0,전공필수,[  0   0   0   0 510   0   0],육지호,Pass/Fail, 
549,CHE3300-002,CHE3300,2,공업화학실험,3,2.0,전공필수,[  0   0   0   0 510   0   0],함형철,Pass/Fail, 
550,CHE3300-003,CHE3300,3,공업화학실험,3,2.0,전공필수,[  0   0   0   0 510   0   0],이용진,Pass/Fail, 
588,CHM1023-007,CHM1023,7,일반화학,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],김창곤,상대평가, 
590,CHM1023-009,CHM1023,9,일반화학,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],강동원,상대평가, 
596,CHM1027-004,CHM1027,4,일반화학실험,1,1.0,교양필수,[ 0  0  0  0 30  0  0],김명웅,절대평가, 
641,CHM4615-001,CHM4615,1,에너지화학,4,3.0,전공선택,[   0 1008    0    0 1008    0    0],김희선,상대평가, 
670,CHS3118-001,CHS3118,1,아동관찰 및 행동연구,3,3.0,전공선택,[  0   0   0   0 126   0   0],한영숙,상대평가, 
689,CIV2511-001,CIV2511,1,측량학 및 실습,2,3.0,전공필수,[  0   0   0   0 510   0   0],박준구,절대평가, 
691,CIV3010-001,CIV3010,1,빅데이터분석,3,3.0,교양필수,[  0   0   0   0 126   0   0],왕원준,절대평가, 
713,COM2300-001,COM2300,1,방송학개론,전체,3.0,전공필수,[  0   0   0   0 126   0   0],김승월,상대평가, 
722,COM3233-001,COM3233,1,글로벌 리더십 커뮤니케이션,전체,3.0,전공선택,[  0   0   0   0 126   0   0],심민선,절대평가,"영어, English"
727,COM3433-002,COM3433,2,판매촉진전략,전체,3.0,전공선택,[  0   0   0 896 112   0   0],문성준,상대평가, 
747,CON4004-002,CON4004,2,소비자학 논문설계 및 작성,4,3.0,전공선택,[  0   0   0   0 126   0   0],조향숙,상대평가, 
756,CSE1101-003,CSE1101,3,객체지향프로그래밍 1,1,3.0,전공필수,[   0    0    0 1950 1950    0    0],이연,상대평가, 
761,CSE1112-001,CSE1112,1,컴퓨터공학입문,1,2.0,전공필수,[  0   0   0   0 240   0   0],서영덕,상대평가, 
785,CSE3203-003,CSE3203,3,컴퓨터구조론,3,3.0,전공선택,[112   0   0   0 112   0   0],최영규,상대평가,선수
805,CSE4204-004,CSE4204,4,알고리즘,3,3.0,전공선택,[  0   0 112   0 112   0   0],김영호,상대평가,선수
838,DET3002-002,DET3002,2,게임 콘텐츠 기획,3,3.0,전공필수,[  0   0   0   0 126   0   0],성보경,절대평가, 
852,DSC2009-001,DSC2009,1,사회조사방법론,2,3.0,전공선택,[  0   0   0   0 126   0   0],신창운,상대평가, 
868,ECE2222-007,ECE2222,7,기초실험 1,2,1.0,전공필수,[ 0  0  0  0 30  0  0],박인호,절대평가, 
882,ECE2266-001,ECE2266,1,C++프로그래밍,2,3.0,전공필수,[     0 122880      0      0    240      0      0],허혜선,절대평가, 
909,ECE4461-001,ECE4461,1,집적회로공정,4,3.0,전공선택,[  0   0   0   0 126   0   0],김봉석,상대평가,선수
