,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
8,AAO6514-001,AAO6514,1,SQL 활용 프로그래밍(NCS과정),4,3.0,일반선택,[     0      0      0 516096      0      0      0],임상준,절대평가,일학습병행 NCS 참여학생 수강,,기타-NCS과목,{'목': '5남240'}
26,ACE1307-001,ACE1307,1,객체지향프로그래밍,2,3.0,교양필수,[     0      0      0 516096      0      0      0],장인주,상대평가,선수,4.39,전기공학과-전기공학,{'목': '하-121'}
27,ACE1310-001,ACE1310,1,공학전산응용,1,3.0,교양필수,[     0      0   7168 458752      0      0      0],최민지,절대평가, ,5.0,건축학부-건축공학,"{'수': '60주년-809', '목': '60주년-808'}"
36,ACE2101-006,ACE2101,6,공업수학 1,2,3.0,교양필수,[     0      0      0 516096      0      0      0],허영범,상대평가, ,,산업경영공학과-산업경영공학,{'목': '2북671'}
74,ACE2105-008,ACE2105,8,선형대수,2,3.0,교양필수,[     0 516096      0 516096      0      0      0],김형돈,상대평가, ,4.71,데이터사이언스학과-데이터사이언스학,"{'화': '5동106B', '목': '5동106B'}"
95,AIE3006-001,AIE3006,1,운영체제론,3,3.0,전공선택,[     0      0 465920 465920      0      0      0],송민석,상대평가, ,,인공지능공학과-인공지능공학,"{'수': '하-120', '목': '하-120'}"
120,APL2404-001,APL2404,1,해상운송론,전체,3.0,전공선택,[     0 458752      0 458752      0      0      0],이상윤,상대평가, ,4.73,아태물류학부-물류학,"{'화': '9-101', '목': '9-101'}"
138,ARC2203-001,ARC2203,1,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김광호,배연수",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422A', '목': '4-422A'}"
139,ARC2203-002,ARC2203,2,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"최민욱,김형섭",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422B', '목': '4-422B'}"
140,ARC2203-003,ARC2203,3,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"최성훈,최주희",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422C', '목': '4-422C'}"
141,ARC2203-004,ARC2203,4,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김윤수,이동진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422D', '목': '4-422D'}"
