,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
1416,GEB1116-009,GEB1116,9,프로네시스 세미나,1,2.0,교양필수,[    0 57344     0     0     0     0     1],"성동기,윤인현",Pass/Fail,"사회인프라, 환경공학, 공간정보, 에너지자원, 산업경영, 생명공학",4.53,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '화': '60주년-106'}"
1417,GEB1116-010,GEB1116,10,프로네시스 세미나,1,2.0,교양필수,[    0 57344     0     0     0     0     1],"윤인현,한영신",Pass/Fail,"사회인프라, 환경공학, 공간정보, 에너지자원, 산업경영, 생명공학",4.97,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '화': '60주년-108'}"
1418,GEB1116-011,GEB1116,11,프로네시스 세미나,1,2.0,교양필수,[     0 458752      0      0      0      0      1],"윤인현,이경자",Pass/Fail,"전기공학, 정보통신, 반도체시스템, 조선해양",4.53,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '화': '60주년-101'}"
1419,GEB1116-012,GEB1116,12,프로네시스 세미나,1,2.0,교양필수,[     0 458752      0      0      0      0      1],"성동기,윤인현",Pass/Fail,"전기공학, 정보통신, 반도체시스템, 조선해양",4.53,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '화': '60주년-106'}"
1420,GEB1116-013,GEB1116,13,프로네시스 세미나,1,2.0,교양필수,[     0 458752      0      0      0      0      1],"한영신,정연재",Pass/Fail,"전기공학, 정보통신, 반도체시스템, 조선해양",4.85,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '화': '60주년-108'}"
1421,GEB1116-014,GEB1116,14,프로네시스 세미나,1,2.0,교양필수,[    0     0 57344     0     0     0     1],"류수연,정연재",Pass/Fail,소프트웨어융합대학,4.84,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-101'}"
1422,GEB1116-015,GEB1116,15,프로네시스 세미나,1,2.0,교양필수,[    0     0 57344     0     0     0     1],"도윤정,정연재",Pass/Fail,소프트웨어융합대학,2.98,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-106'}"
1423,GEB1116-016,GEB1116,16,프로네시스 세미나,1,2.0,교양필수,[    0     0 57344     0     0     0     1],"한영신,정연재",Pass/Fail,소프트웨어융합대학,4.85,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-108'}"
1424,GEB1116-017,GEB1116,17,프로네시스 세미나,1,2.0,교양필수,[    0     0 57344     0     0     0     1],"정연재,이승엽",Pass/Fail,소프트웨어융합대학,3.2,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-206'}"
1425,GEB1116-018,GEB1116,18,프로네시스 세미나,1,2.0,교양필수,[     0      0 458752      0      0      0      1],"류수연,정연재",Pass/Fail,"자연과학대학, 생명과학과, 간호학과",4.84,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-101'}"
1426,GEB1116-019,GEB1116,19,프로네시스 세미나,1,2.0,교양필수,[     0      0 458752      0      0      0      1],"도윤정,정연재",Pass/Fail,"자연과학대학, 생명과학과, 간호학과",2.98,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-106'}"
1427,GEB1116-020,GEB1116,20,프로네시스 세미나,1,2.0,교양필수,[     0      0 458752      0      0      0      1],"한영신,정연재",Pass/Fail,"자연과학대학, 생명과학과, 간호학과",4.85,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-108'}"
1428,GEB1116-021,GEB1116,21,프로네시스 세미나,1,2.0,교양필수,[     0      0 458752      0      0      0      1],"정연재,이승엽",Pass/Fail,"자연과학대학, 생명과학과, 간호학과",3.2,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-206'}"
1429,GEB1116-022,GEB1116,22,프로네시스 세미나,1,2.0,교양필수,[    0     0     0 57344     0     0     1],"류수연,정연재",Pass/Fail,"경영대학, 행정학, 아동심리, 사회복지",4.84,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-101'}"
1430,GEB1116-023,GEB1116,23,프로네시스 세미나,1,2.0,교양필수,[    0     0     0 57344     0     0     1],"이경자,정연재",Pass/Fail,"경영대학, 행정학, 아동심리, 사회복지",4.4,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-106'}"
1431,GEB1116-024,GEB1116,24,프로네시스 세미나,1,2.0,교양필수,[    0     0     0 57344     0     0     1],"윤인현,정연재",Pass/Fail,"경영대학, 행정학, 아동심리, 사회복지",4.94,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-108'}"
1432,GEB1116-025,GEB1116,25,프로네시스 세미나,1,2.0,교양필수,[    0     0     0 57344     0     0     1],"정연재,손미란",Pass/Fail,"경영대학, 행정학, 아동심리, 사회복지",4.91,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-201'}"
1433,GEB1116-026,GEB1116,26,프로네시스 세미나,1,2.0,교양필수,[    0     0     0 57344     0     0     1],"정기섭,주소영",Pass/Fail,"경영대학, 행정학, 아동심리, 사회복지",4.33,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-207'}"
1434,GEB1116-027,GEB1116,27,프로네시스 세미나,1,2.0,교양필수,[  0   0 112   0   0   0   1],"정기섭,이경자,유정민",Pass/Fail,"정치외교, 미디어커뮤니케이션, 경제학, 소비자학",,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-108'}"
1435,GEB1116-028,GEB1116,28,프로네시스 세미나,1,2.0,교양필수,[  0   0 112   0   0   0   1],"정기섭,주소영",Pass/Fail,"정치외교, 미디어커뮤니케이션, 경제학, 소비자학",4.33,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-207'}"
1436,GEB1116-029,GEB1116,29,프로네시스 세미나,1,2.0,교양필수,[112   0   0   0   0   0   1],"정기섭,김기홍",Pass/Fail,사범대학,4.89,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '월': '60주년-108'}"
1437,GEB1116-030,GEB1116,30,프로네시스 세미나,1,2.0,교양필수,[112   0   0   0   0   0   1],"정기섭,이승엽",Pass/Fail,사범대학,5.0,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '월': '60주년-207'}"
1438,GEB1116-031,GEB1116,31,프로네시스 세미나,1,2.0,교양필수,[     0      0      0 458752      0      0      1],"정기섭,류수연",Pass/Fail,문과대학,4.51,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-101'}"
1439,GEB1116-032,GEB1116,32,프로네시스 세미나,1,2.0,교양필수,[     0      0      0 458752      0      0      1],"정기섭,도윤정",Pass/Fail,문과대학,2.9,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-106'}"
1440,GEB1116-033,GEB1116,33,프로네시스 세미나,1,2.0,교양필수,[     0      0      0 458752      0      0      1],"정기섭,윤인현",Pass/Fail,문과대학,4.93,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-108'}"
1441,GEB1116-034,GEB1116,34,프로네시스 세미나,1,2.0,교양필수,[     0      0      0 458752      0      0      1],"정기섭,손미란",Pass/Fail,문과대학,4.89,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-201'}"
1442,GEB1116-035,GEB1116,35,프로네시스 세미나,1,2.0,교양필수,[   0    0 7168    0    0    0    1],"정기섭,이경자,유정민",Pass/Fail,예술체육대학,,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-108'}"
1443,GEB1116-036,GEB1116,36,프로네시스 세미나,1,2.0,교양필수,[   0    0 7168    0    0    0    1],"정기섭,도윤정",Pass/Fail,예술체육대학,2.9,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '수': '60주년-206'}"
1444,GEB1116-037,GEB1116,37,프로네시스 세미나,1,2.0,교양필수,[7168    0    0    0    0    0    1],"정기섭,이현규",Pass/Fail,의예과,,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '월': '60주년-325'}"
1445,GEB1116-038,GEB1116,38,프로네시스 세미나,1,2.0,교양필수,[57344     0     0     0     0     0     1],"정기섭,이승엽",Pass/Fail,자유전공학부,5.0,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '월': '60주년-207'}"
1446,GEB1116-039,GEB1116,39,프로네시스 세미나,1,2.0,교양필수,[0 0 0 0 0 0 1],"성동기,정연재",Pass/Fail,미래융합대학 전용,4.78,기타-E-Learning,{'셀': '웹강의'}
1447,GEB1116-040,GEB1116,40,프로네시스 세미나,1,2.0,교양필수,[     0 983040      0      0      0      0      0],최권진,Pass/Fail,"국제학부 전용, English",5.0,프런티어학부대학-프런티어학부대학,{'화': '60주년-206'}
1448,GEB1116-041,GEB1116,41,프로네시스 세미나,1,2.0,교양필수,[    0     0     0 57344     0     0     1],"이현주,윤인현",Pass/Fail,외국인 전용,4.91,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '목': '60주년-107'}"
1524,GEB1141-001,GEB1141,1,미래사회와 소프트웨어-인문사회계열,1,3.0,교양필수,[0 0 0 0 0 0 1],"김유성,심정섭,이문규,한영신",Pass/Fail, ,5.0,프런티어학부대학-프런티어학부대학,{'셀': '웹강의'}
1525,GEB1141-002,GEB1141,2,미래사회와 소프트웨어-인문사회계열,1,3.0,교양필수,[0 0 0 0 0 0 1],"김유성,심정섭,이문규,한영신",Pass/Fail, ,5.0,프런티어학부대학-프런티어학부대학,{'셀': '웹강의'}
1526,GEB1141-003,GEB1141,3,미래사회와 소프트웨어-인문사회계열,1,3.0,교양필수,[0 0 0 0 0 0 1],"김유성,심정섭,이문규,이경자",Pass/Fail, ,5.0,프런티어학부대학-프런티어학부대학,{'셀': '웹강의'}
1527,GEB1141-004,GEB1141,4,미래사회와 소프트웨어-인문사회계열,1,3.0,교양필수,[0 0 0 0 0 0 1],"김유성,심정섭,이문규,한영신",Pass/Fail,INHA SAFE 프로그램 프리스쿨 전용 분반,5.0,프런티어학부대학-프런티어학부대학,{'셀': '웹강의'}
